Daily Date,Share Code,Year High (GH¢),Year Low (GH¢),Previous Closing Price - VWAP (GH¢),Opening Price (GH¢),Last Transaction Price (GH¢),Closing Price - VWAP (GH¢),Price Change (GH¢),Closing Bid Price (GH¢),Closing Offer Price (GH¢),Total Shares Traded,Total Value Traded (GH¢),Scraped_Date
21/08/2025,TOTAL,33.25,13.12,31.93,31.93,31.93,31.93,0.0,31.93,0.0,84.0,2682.12,2025-08-23 18:33:27
21/08/2025,TLW,11.92,11.92,11.92,11.92,11.92,11.92,0.0,11.92,0.0,0.0,0.0,2025-08-23 18:33:27
21/08/2025,UNIL,20.5,19.5,20.4,20.4,20.4,20.4,0.0,0.0,20.4,42.0,856.8,2025-08-23 18:33:27
21/08/2025,AADS,0.41,0.41,0.41,0.41,0.41,0.41,0.0,0.41,0.0,0.0,0.0,2025-08-23 18:33:27
21/08/2025,SCBPREF,0.9,0.9,0.9,0.9,0.9,0.9,0.0,0.9,0.0,0.0,0.0,2025-08-23 18:33:27
21/08/2025,GLD,508.31,338.83,379.0,379.0,379.0,379.0,0.0,360.0,379.0,163.0,61777.0,2025-08-23 18:33:27
21/08/2025,SAMBA,0.55,0.55,0.55,0.55,0.55,0.55,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
21/08/2025,MMH,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
21/08/2025,HORDS,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
21/08/2025,IIL,0.05,0.04,0.04,0.04,0.04,0.04,0.0,0.05,0.0,0.0,0.0,2025-08-23 18:33:27
Daily Date,Share Code,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
21/08/2025,DIGICUT,0.09,0.09,0.09,0.09,0.09,0.09,0.0,0.0,0.09,0.0,0.0,2025-08-23 18:33:27
20/08/2025,ACCESS,16.4,5.2,16.37,16.37,16.37,16.37,0.0,0.0,16.37,712.0,11655.44,2025-08-23 18:33:27
20/08/2025,ADB,5.06,5.06,5.06,5.06,5.06,5.06,0.0,5.06,0.0,0.0,0.0,2025-08-23 18:33:27
20/08/2025,AGA,37.0,37.0,37.0,37.0,37.0,37.0,0.0,37.0,0.0,0.0,0.0,2025-08-23 18:33:27
20/08/2025,**ALW**,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
20/08/2025,ASG,8.89,8.89,8.89,8.89,8.89,8.89,0.0,8.89,0.0,0.0,0.0,2025-08-23 18:33:27
20/08/2025,ALLGH,6.12,6.12,6.12,6.12,6.12,6.12,0.0,0.0,6.12,122.0,746.64,2025-08-23 18:33:27
20/08/2025,BOPP,34.35,25.26,34.35,34.35,34.35,34.35,0.0,34.36,0.0,0.0,0.0,2025-08-23 18:33:27
20/08/2025,CAL,0.8,0.35,0.5,0.5,0.5,0.5,0.0,0.48,0.5,70416.0,35208.0,2025-08-23 18:33:27
20/08/2025,CLYD,0.11,0.03,0.11,0.11,0.11,0.11,0.0,0.11,0.0,0.0,0.0,2025-08-23 18:33:27
20/08/2025,CMLT,0.14,0.14,0.14,0.14,0.14,0.14,0.0,0.15,0.0,0.0,0.0,2025-08-23 18:33:27
20/08/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,4.0,0.08,2025-08-23 18:33:27
20/08/2025,DASPHARMA,0.38,0.38,0.38,0.38,0.38,0.38,0.0,0.38,0.0,0.0,0.0,2025-08-23 18:33:27
20/08/2025,EGH,8.91,6.25,8.91,8.91,8.91,8.91,0.0,8.96,0.0,0.0,0.0,2025-08-23 18:33:27
20/08/2025,EGL,2.88,1.98,2.88,2.88,2.88,2.88,0.0,2.88,2.95,241.0,694.08,2025-08-23 18:33:27
20/08/2025,ETI,0.9,0.31,0.8,0.8,0.79,0.79,0.01,0.74,0.79,11240.0,8885.46,2025-08-23 18:33:27
20/08/2025,FML,4.41,3.7,4.41,4.41,4.41,4.41,0.0,4.41,0.0,158.0,696.78,2025-08-23 18:33:27
20/08/2025,GCB,10.0,6.37,9.61,9.61,9.61,9.61,0.0,9.66,0.0,1030.0,9939.5,2025-08-23 18:33:27
20/08/2025,GGBL,6.05,5.5,6.05,6.05,6.05,6.05,0.0,5.46,6.05,42.0,254.1,2025-08-23 18:33:27
20/08/2025,GOIL,2.21,1.52,2.2,2.2,2.21,2.21,0.01,2.21,0.0,9624.0,21267.28,2025-08-23 18:33:27
20/08/2025,MAC,5.38,5.38,5.38,5.38,5.38,5.38,0.0,0.0,5.38,0.0,0.0,2025-08-23 18:33:27
20/08/2025,MTNGH,3.98,2.5,3.95,3.95,3.85,3.85,0.1,3.85,3.89,2663896.0,10259395.29,2025-08-23 18:33:27
20/08/2025,PBC**,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
20/08/2025,RBGH,1.1,0.6,1.1,1.1,1.1,1.1,0.0,0.0,1.1,1585.0,1743.5,2025-08-23 18:33:27
20/08/2025,SCB,28.0,23.0,28.0,28.0,28.0,28.0,0.0,28.0,0.0,8.0,224.0,2025-08-23 18:33:27
Daily Date,Share Code,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
20/08/2025,SIC,1.14,0.27,1.05,1.05,1.05,1.05,0.0,0.0,1.05,12133.0,12739.65,2025-08-23 18:33:27
20/08/2025,SOGEGH,2.06,1.5,2.0,2.0,2.0,2.0,0.0,2.0,0.0,144.0,288.0,2025-08-23 18:33:27
20/08/2025,TBL,1.1,0.83,1.1,1.1,1.1,1.1,0.0,1.2,0.0,0.0,0.0,2025-08-23 18:33:27
20/08/2025,TOTAL,33.25,13.12,31.93,31.93,31.93,31.93,0.0,0.0,31.93,2325.0,74237.25,2025-08-23 18:33:27
20/08/2025,TLW,11.92,11.92,11.92,11.92,11.92,11.92,0.0,11.92,0.0,0.0,0.0,2025-08-23 18:33:27
20/08/2025,UNIL,20.5,19.5,20.4,20.4,20.4,20.4,0.0,0.0,20.4,171.0,3488.4,2025-08-23 18:33:27
20/08/2025,AADS,0.41,0.41,0.41,0.41,0.41,0.41,0.0,0.41,0.0,0.0,0.0,2025-08-23 18:33:27
20/08/2025,SCBPREF,0.9,0.9,0.9,0.9,0.9,0.9,0.0,0.9,0.0,0.0,0.0,2025-08-23 18:33:27
20/08/2025,GLD,508.31,338.83,379.0,379.0,379.0,379.0,0.0,360.0,375.0,3.0,1137.0,2025-08-23 18:33:27
20/08/2025,SAMBA,0.55,0.55,0.55,0.55,0.55,0.55,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
20/08/2025,MMH,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
20/08/2025,HORDS,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
20/08/2025,IIL,0.05,0.04,0.04,0.04,0.04,0.04,0.0,0.05,0.05,0.0,0.0,2025-08-23 18:33:27
20/08/2025,DIGICUT,0.09,0.09,0.09,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
19/08/2025,ACCESS,16.4,5.2,16.37,16.37,16.37,16.37,0.0,0.0,16.37,910.0,14896.7,2025-08-23 18:33:27
19/08/2025,ADB,5.06,5.06,5.06,5.06,5.06,5.06,0.0,5.06,0.0,0.0,0.0,2025-08-23 18:33:27
19/08/2025,AGA,37.0,37.0,37.0,37.0,37.0,37.0,0.0,37.0,0.0,0.0,0.0,2025-08-23 18:33:27
19/08/2025,**ALW**,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
19/08/2025,ASG,8.89,8.89,8.89,8.89,8.89,8.89,0.0,8.89,0.0,0.0,0.0,2025-08-23 18:33:27
19/08/2025,ALLGH,6.12,6.12,6.12,6.12,6.12,6.12,0.0,0.0,6.12,117.0,716.04,2025-08-23 18:33:27
19/08/2025,BOPP,34.35,25.26,34.26,34.26,34.35,34.35,0.09,34.35,0.0,500.0,17175.0,2025-08-23 18:33:27
19/08/2025,CAL,0.8,0.35,0.51,0.51,0.5,0.5,0.01,0.5,0.51,387245.0,193622.95,2025-08-23 18:33:27
19/08/2025,CLYD,0.11,0.03,0.1,0.1,0.11,0.11,0.01,0.11,0.0,15470.0,1701.7,2025-08-23 18:33:27
19/08/2025,CMLT,0.14,0.14,0.14,0.14,0.14,0.14,0.0,0.15,0.0,0.0,0.0,2025-08-23 18:33:27
19/08/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.0,0.0,2025-08-23 18:33:27
Daily Date,Share Code,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
19/08/2025,DASPHARMA,0.38,0.38,0.38,0.38,0.38,0.38,0.0,0.38,0.0,1254.0,476.52,2025-08-23 18:33:27
19/08/2025,EGH,8.91,6.25,8.91,8.91,8.91,8.91,0.0,8.97,0.0,534.0,4795.32,2025-08-23 18:33:27
19/08/2025,EGL,2.88,1.98,2.87,2.87,2.88,2.88,0.01,2.87,2.95,2234.0,6433.91,2025-08-23 18:33:27
19/08/2025,ETI,0.9,0.31,0.8,0.8,0.8,0.8,0.0,0.74,0.8,28331.0,22664.8,2025-08-23 18:33:27
19/08/2025,FML,4.41,3.7,4.41,4.41,4.41,4.41,0.0,4.41,0.0,0.0,0.0,2025-08-23 18:33:27
19/08/2025,GCB,10.0,6.37,9.61,9.61,9.61,9.61,0.0,9.63,0.0,53.0,510.92,2025-08-23 18:33:27
19/08/2025,GGBL,6.05,5.5,6.05,6.05,6.05,6.05,0.0,9.64,6.05,144.0,871.2,2025-08-23 18:33:27
19/08/2025,GOIL,2.2,1.52,2.18,2.18,2.2,2.2,0.02,2.19,0.0,1200.0,2640.0,2025-08-23 18:33:27
19/08/2025,MAC,5.38,5.38,5.38,5.38,5.38,5.38,0.0,5.38,0.0,0.0,0.0,2025-08-23 18:33:27
19/08/2025,MTNGH,3.98,2.5,3.95,3.95,3.95,3.95,0.0,3.89,3.95,64949.0,256527.74,2025-08-23 18:33:27
19/08/2025,PBC**,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
19/08/2025,RBGH,1.1,0.6,1.1,1.1,1.1,1.1,0.0,0.0,1.1,6486.0,7134.6,2025-08-23 18:33:27
19/08/2025,SCB,28.0,23.0,28.0,28.0,28.0,28.0,0.0,28.0,0.0,0.0,0.0,2025-08-23 18:33:27
19/08/2025,SIC,1.14,0.27,1.05,1.05,1.05,1.05,0.0,1.05,0.0,331000.0,347550.0,2025-08-23 18:33:27
19/08/2025,SOGEGH,2.06,1.5,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2025-08-23 18:33:27
19/08/2025,TBL,1.1,0.83,1.1,1.1,1.1,1.1,0.0,1.2,0.0,0.0,0.0,2025-08-23 18:33:27
19/08/2025,TOTAL,33.25,13.12,31.93,31.93,31.93,31.93,0.0,0.0,31.93,155.0,4949.15,2025-08-23 18:33:27
19/08/2025,TLW,11.92,11.92,11.92,11.92,11.92,11.92,0.0,11.92,0.0,7.0,83.44,2025-08-23 18:33:27
19/08/2025,UNIL,20.5,19.5,20.4,20.4,20.4,20.4,0.0,0.0,20.4,113.0,2305.2,2025-08-23 18:33:27
19/08/2025,AADS,0.41,0.41,0.41,0.41,0.41,0.41,0.0,0.41,0.0,0.0,0.0,2025-08-23 18:33:27
19/08/2025,SCBPREF,0.9,0.9,0.9,0.9,0.9,0.9,0.0,0.9,0.0,0.0,0.0,2025-08-23 18:33:27
19/08/2025,GLD,508.31,338.83,387.04,387.04,379.0,379.0,8.04,0.0,387.04,52.0,19708.0,2025-08-23 18:33:27
19/08/2025,SAMBA,0.55,0.55,0.55,0.55,0.55,0.55,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
19/08/2025,MMH,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
19/08/2025,HORDS,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
Daily Date,Share Code,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
19/08/2025,IIL,0.05,0.04,0.04,0.04,0.04,0.04,0.0,0.05,0.05,0.0,0.0,2025-08-23 18:33:27
19/08/2025,DIGICUT,0.09,0.09,0.09,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
18/08/2025,ACCESS,16.4,5.2,16.39,16.39,16.39,16.39,0.0,0.0,16.39,1526.0,25011.14,2025-08-23 18:33:27
18/08/2025,ADB,5.06,5.06,5.06,5.06,5.06,5.06,0.0,5.06,0.0,0.0,0.0,2025-08-23 18:33:27
18/08/2025,AGA,37.0,37.0,37.0,37.0,37.0,37.0,0.0,37.0,0.0,0.0,0.0,2025-08-23 18:33:27
18/08/2025,**ALW**,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
18/08/2025,ASG,8.89,8.89,8.89,8.89,8.89,8.89,0.0,8.89,0.0,0.0,0.0,2025-08-23 18:33:27
18/08/2025,ALLGH,6.12,6.12,6.12,6.12,6.12,6.12,0.0,0.0,6.12,365.0,2233.8,2025-08-23 18:33:27
18/08/2025,BOPP,34.25,25.26,34.25,34.25,34.25,34.25,0.0,34.25,0.0,0.0,0.0,2025-08-23 18:33:27
18/08/2025,CAL,0.8,0.35,0.55,0.55,0.55,0.55,0.0,0.52,0.55,3849.0,2116.95,2025-08-23 18:33:27
18/08/2025,CLYD,0.08,0.03,0.08,0.08,0.08,0.08,0.0,0.09,0.0,0.0,0.0,2025-08-23 18:33:27
18/08/2025,CMLT,0.14,0.14,0.14,0.14,0.14,0.14,0.0,0.15,0.0,0.0,0.0,2025-08-23 18:33:27
18/08/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,5.0,0.1,2025-08-23 18:33:27
18/08/2025,DASPHARMA,0.38,0.38,0.38,0.38,0.38,0.38,0.0,0.38,0.0,1.0,0.38,2025-08-23 18:33:27
18/08/2025,EGH,8.74,6.25,8.74,8.74,8.74,8.74,0.0,8.77,0.0,0.0,0.0,2025-08-23 18:33:27
18/08/2025,EGL,2.86,1.98,2.85,2.85,2.85,2.85,0.0,0.0,2.85,693.0,1975.05,2025-08-23 18:33:27
18/08/2025,ETI,0.9,0.31,0.85,0.85,0.85,0.85,0.0,0.0,0.85,7814.0,6641.9,2025-08-23 18:33:27
18/08/2025,FML,4.15,3.7,4.1,4.1,4.1,4.1,0.0,0.0,4.1,1452.0,5953.2,2025-08-23 18:33:27
18/08/2025,GCB,10.0,6.37,9.47,9.47,9.47,9.47,0.0,9.47,0.0,640.0,6060.8,2025-08-23 18:33:27
18/08/2025,GGBL,6.05,5.5,6.05,6.05,6.05,6.05,0.0,0.0,6.05,41.0,248.05,2025-08-23 18:33:27
18/08/2025,GOIL,2.05,1.52,2.05,2.05,2.05,2.05,0.0,2.08,0.0,1.0,2.08,2025-08-23 18:33:27
18/08/2025,MAC,5.38,5.38,5.38,5.38,5.38,5.38,0.0,0.0,5.38,39.0,209.82,2025-08-23 18:33:27
18/08/2025,MTNGH,3.54,2.5,3.01,3.01,3.02,3.02,0.01,3.01,3.02,251556.0,760101.19,2025-08-23 18:33:27
18/08/2025,PBC**,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
18/08/2025,RBGH,0.79,0.6,0.79,0.79,0.79,0.79,0.0,0.79,0.0,0.0,0.0,2025-08-23 18:33:27
Daily Date,Share Code,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
18/08/2025,SCB,28.0,23.0,27.88,27.88,27.88,27.88,0.0,27.88,0.0,0.0,0.0,2025-08-23 18:33:27
18/08/2025,SIC,1.14,0.27,1.14,1.14,1.14,1.14,0.0,1.04,1.14,3124.0,3561.36,2025-08-23 18:33:27
18/08/2025,SOGEGH,2.06,1.5,2.06,2.06,2.06,2.06,0.0,1.95,2.06,71.0,146.26,2025-08-23 18:33:27
18/08/2025,TBL,0.91,0.83,0.91,0.91,0.91,0.91,0.0,1.0,0.0,0.0,0.0,2025-08-23 18:33:27
18/08/2025,TOTAL,33.25,13.12,33.25,33.25,33.25,33.25,0.0,33.25,36.0,0.0,0.0,2025-08-23 18:33:27
18/08/2025,TLW,11.92,11.92,11.92,11.92,11.92,11.92,0.0,11.92,0.0,0.0,0.0,2025-08-23 18:33:27
15/08/2025,UNIL,20.5,19.5,20.5,20.5,20.49,20.49,0.01,0.0,20.49,1603.0,32851.48,2025-08-23 18:33:27
15/08/2025,AADS,0.41,0.41,0.41,0.41,0.41,0.41,0.0,0.41,0.0,0.0,0.0,2025-08-23 18:33:27
15/08/2025,SCBPREF,0.9,0.9,0.9,0.9,0.9,0.9,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
15/08/2025,GLD,508.31,338.83,360.98,360.98,366.17,366.17,5.19,366.17,0.0,2716.0,994505.12,2025-08-23 18:33:27
15/08/2025,SAMBA,0.55,0.55,0.55,0.55,0.55,0.55,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
15/08/2025,MMH,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
15/08/2025,HORDS,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.0,2025-08-23 18:33:27
15/08/2025,IIL,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.05,0.0,0.0,2025-08-23 18:33:27
15/08/2025,DIGICUT,0.09,0.09,0.09,0.09,0.09,0.09,0.0,0.0,0.09,0.0,0.0,2025-08-23 18:33:27
15/08/2025,ACCESS,16.4,5.2,16.37,16.37,16.37,16.37,0.0,0.0,16.37,4711.0,77119.07,2025-08-23 18:33:27
15/08/2025,ADB,5.06,5.06,5.06,5.06,5.06,5.06,0.0,5.06,0.0,0.0,0.0,2025-08-23 18:33:27
15/08/2025,AGA,37.0,37.0,37.0,37.0,37.0,37.0,0.0,37.0,0.0,0.0,0.0,2025-08-23 18:33:27
15/08/2025,**ALW**,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
15/08/2025,ASG,8.89,8.89,8.89,8.89,8.89,8.89,0.0,8.89,0.0,0.0,0.0,2025-08-23 18:33:27
15/08/2025,ALLGH,6.12,6.12,6.12,6.12,6.12,6.12,0.0,0.0,6.12,114.0,697.68,2025-08-23 18:33:27
15/08/2025,BOPP,34.26,25.26,34.26,34.26,34.26,34.26,0.0,34.35,0.0,20.0,687.0,2025-08-23 18:33:27
15/08/2025,CAL,0.8,0.35,0.51,0.51,0.51,0.51,0.0,0.5,0.51,148373.0,75670.23,2025-08-23 18:33:27
15/08/2025,CLYD,0.1,0.03,0.1,0.1,0.1,0.1,0.0,0.11,0.0,0.0,0.0,2025-08-23 18:33:27
15/08/2025,CMLT,0.14,0.14,0.14,0.14,0.14,0.14,0.0,0.15,0.0,0.0,0.0,2025-08-23 18:33:27
Daily Date,Share Code,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
15/08/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.0,0.0,2025-08-23 18:33:27
15/08/2025,DASPHARMA,0.38,0.38,0.38,0.38,0.38,0.38,0.0,0.38,0.0,500.0,190.0,2025-08-23 18:33:27
15/08/2025,EGH,8.91,6.25,8.91,8.91,8.91,8.91,0.0,8.95,0.0,0.0,0.0,2025-08-23 18:33:27
15/08/2025,EGL,2.87,1.98,2.85,2.85,2.87,2.87,0.02,2.87,2.9,1000.0,2870.0,2025-08-23 18:33:27
15/08/2025,ETI,0.9,0.31,0.8,0.8,0.8,0.8,0.0,0.74,0.8,143547.0,114837.6,2025-08-23 18:33:27
15/08/2025,FML,4.41,3.7,4.41,4.41,4.41,4.41,0.0,4.41,0.0,0.0,0.0,2025-08-23 18:33:27
15/08/2025,GCB,10.0,6.37,9.61,9.61,9.61,9.61,0.0,9.62,0.0,387.0,3722.94,2025-08-23 18:33:27
15/08/2025,GGBL,6.05,5.5,6.05,6.05,6.05,6.05,0.0,5.46,6.05,1984.0,12003.2,2025-08-23 18:33:27
15/08/2025,GOIL,2.18,1.52,2.18,2.18,2.18,2.18,0.0,2.19,0.0,0.0,0.0,2025-08-23 18:33:27
15/08/2025,MAC,5.38,5.38,5.38,5.38,5.38,5.38,0.0,5.38,0.0,0.0,0.0,2025-08-23 18:33:27
15/08/2025,MTNGH,3.98,2.5,3.94,3.94,3.95,3.95,0.01,3.94,3.95,213656.0,843941.2,2025-08-23 18:33:27
15/08/2025,PBC**,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
15/08/2025,RBGH,1.05,0.6,1.05,1.05,1.05,1.05,0.0,1.05,1.1,622.0,653.1,2025-08-23 18:33:27
15/08/2025,SCB,28.0,23.0,28.0,28.0,28.0,28.0,0.0,28.0,0.0,100.0,2800.0,2025-08-23 18:33:27
15/08/2025,SIC,1.14,0.27,1.04,1.04,1.05,1.05,0.01,1.05,0.0,13730.0,14416.5,2025-08-23 18:33:27
15/08/2025,SOGEGH,2.06,1.5,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2025-08-23 18:33:27
15/08/2025,TBL,1.1,0.83,1.1,1.1,1.1,1.1,0.0,1.2,0.0,0.0,0.0,2025-08-23 18:33:27
15/08/2025,TOTAL,33.25,13.12,31.93,31.93,31.93,31.93,0.0,31.93,0.0,63.0,2011.59,2025-08-23 18:33:27
15/08/2025,TLW,11.92,11.92,11.92,11.92,11.92,11.92,0.0,0.0,11.92,5.0,59.6,2025-08-23 18:33:27
14/08/2025,ACCESS,16.4,5.2,16.37,16.37,16.37,16.37,0.0,16.37,0.0,0.0,0.0,2025-08-23 18:33:27
14/08/2025,ADB,5.06,5.06,5.06,5.06,5.06,5.06,0.0,5.06,0.0,0.0,0.0,2025-08-23 18:33:27
14/08/2025,AGA,37.0,37.0,37.0,37.0,37.0,37.0,0.0,37.0,0.0,0.0,0.0,2025-08-23 18:33:27
14/08/2025,**ALW**,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
14/08/2025,ASG,8.89,8.89,8.89,8.89,8.89,8.89,0.0,8.89,0.0,0.0,0.0,2025-08-23 18:33:27
14/08/2025,ALLGH,6.12,6.12,6.12,6.12,6.12,6.12,0.0,0.0,6.12,0.0,0.0,2025-08-23 18:33:27
Daily Date,Share Code,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
14/08/2025,BOPP,34.26,25.26,34.26,34.26,34.26,34.26,0.0,34.31,0.0,0.0,0.0,2025-08-23 18:33:27
14/08/2025,CAL,0.8,0.35,0.51,0.51,0.51,0.51,0.0,0.5,0.51,30400.0,15504.0,2025-08-23 18:33:27
14/08/2025,CLYD,0.1,0.03,0.1,0.1,0.1,0.1,0.0,0.11,0.0,0.0,0.0,2025-08-23 18:33:27
14/08/2025,CMLT,0.14,0.14,0.14,0.14,0.14,0.14,0.0,0.15,0.0,0.0,0.0,2025-08-23 18:33:27
14/08/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.0,0.0,2025-08-23 18:33:27
14/08/2025,DASPHARMA,0.38,0.38,0.38,0.38,0.38,0.38,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
14/08/2025,EGH,8.91,6.25,8.91,8.91,8.91,8.91,0.0,8.95,0.0,0.0,0.0,2025-08-23 18:33:27
14/08/2025,EGL,2.86,1.98,2.85,2.85,2.85,2.85,0.0,2.85,2.9,744.0,2120.4,2025-08-23 18:33:27
14/08/2025,ETI,0.9,0.31,0.8,0.8,0.8,0.8,0.0,0.74,0.8,6157.0,4925.6,2025-08-23 18:33:27
14/08/2025,FML,4.41,3.7,4.41,4.41,4.41,4.41,0.0,4.41,0.0,0.0,0.0,2025-08-23 18:33:27
14/08/2025,GCB,10.0,6.37,9.57,9.57,9.61,9.61,0.04,9.62,0.0,1045.0,10042.45,2025-08-23 18:33:27
14/08/2025,GGBL,6.05,5.5,6.05,6.05,6.05,6.05,0.0,5.46,6.05,0.0,0.0,2025-08-23 18:33:27
14/08/2025,GOIL,2.18,1.52,2.18,2.18,2.18,2.18,0.0,2.18,0.0,0.0,0.0,2025-08-23 18:33:27
14/08/2025,MAC,5.38,5.38,5.38,5.38,5.38,5.38,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
14/08/2025,MTNGH,3.98,2.5,3.98,3.98,3.96,3.94,0.04,3.96,3.98,881537.0,3473499.45,2025-08-23 18:33:27
14/08/2025,PBC**,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
14/08/2025,RBGH,1.05,0.6,1.05,1.05,1.05,1.05,0.0,0.0,1.05,9788.0,10277.4,2025-08-23 18:33:27
14/08/2025,SCB,28.0,23.0,28.0,28.0,28.0,28.0,0.0,28.0,0.0,28.0,784.0,2025-08-23 18:33:27
14/08/2025,SIC,1.14,0.27,1.04,1.04,1.04,1.04,0.0,1.04,1.05,104474.0,108652.96,2025-08-23 18:33:27
14/08/2025,SOGEGH,2.06,1.5,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2946.0,5892.0,2025-08-23 18:33:27
14/08/2025,TBL,1.1,0.83,1.1,1.1,1.1,1.1,0.0,1.2,0.0,333.0,399.6,2025-08-23 18:33:27
14/08/2025,TOTAL,33.25,13.12,31.93,31.93,31.93,31.93,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
14/08/2025,TLW,11.92,11.92,11.92,11.92,11.92,11.92,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
14/08/2025,UNIL,20.5,19.5,20.4,20.4,20.4,20.4,0.0,0.0,20.4,385.0,7854.0,2025-08-23 18:33:27
14/08/2025,AADS,0.41,0.41,0.41,0.41,0.41,0.41,0.0,0.41,0.0,0.0,0.0,2025-08-23 18:33:27
Daily Date,Share Code,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
14/08/2025,SCBPREF,0.9,0.9,0.9,0.9,0.9,0.9,0.0,0.9,0.0,0.0,0.0,2025-08-23 18:33:27
14/08/2025,GLD,508.31,338.83,388.0,388.0,388.0,388.0,0.0,0.0,388.0,10.0,3880.0,2025-08-23 18:33:27
14/08/2025,SAMBA,0.55,0.55,0.55,0.55,0.55,0.55,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
14/08/2025,MMH,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
14/08/2025,HORDS,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
14/08/2025,IIL,0.05,0.04,0.04,0.04,0.04,0.04,0.0,0.05,0.0,0.0,0.0,2025-08-23 18:33:27
